ensembl_id,gene_name,gene_type
ENSG00000161911,TREML1,protein_coding
ENSG00000186994,KANK3,protein_coding
ENSG00000241839,PLEKHO2,protein_coding
ENSG00000114270,COL7A1,protein_coding
ENSG00000289491,,protein_coding
ENSG00000260439,LMF1-AS1,lncRNA
ENSG00000276931,,lncRNA
ENSG00000260807,CEROX1,lncRNA
ENSG00000237953,RPS13P5,processed_pseudogene
ENSG00000202479,SNORD14,snoRNA
ENSG00000286645,,lncRNA
ENSG00000207069,Y_RNA,misc_RNA
ENSG00000276653,RN7SL856P,misc_RNA
ENSG00000164663,USP49,protein_coding
ENSG00000229593,SUCLA2P3,processed_pseudogene
ENSG00000249240,,protein_coding
ENSG00000091138,SLC26A3,protein_coding
ENSG00000138031,ADCY3,protein_coding
ENSG00000287494,,lncRNA
ENSG00000005513,SOX8,protein_coding
ENSG00000166839,ANKDD1A,protein_coding
ENSG00000197279,ZNF165,protein_coding
ENSG00000255265,TMA16P1,processed_pseudogene
ENSG00000156689,GLYATL2,protein_coding
ENSG00000260496,,lncRNA
ENSG00000261720,,lncRNA
ENSG00000244355,LY6G6D,protein_coding
ENSG00000260702,,unprocessed_pseudogene
ENSG00000162078,ZG16B,protein_coding
ENSG00000281112,,pseudogene
ENSG00000281825,,pseudogene
ENSG00000204514,ZNF814,protein_coding
ENSG00000159588,CCDC17,protein_coding
ENSG00000044090,CUL7,protein_coding
ENSG00000255523,,lncRNA
ENSG00000283791,MIR612,miRNA
ENSG00000275948,,sRNA
ENSG00000279243,LINC02736,lncRNA
ENSG00000278217,,misc_RNA
ENSG00000274072,,sRNA
ENSG00000249679,,lncRNA
ENSG00000270526,SNRPGP19,processed_pseudogene
ENSG00000289281,,protein_coding
ENSG00000279093,,TEC
ENSG00000173465,ZNRD2,protein_coding
ENSG00000154553,PDLIM3,protein_coding
ENSG00000132600,PRMT7,protein_coding
ENSG00000105472,CLEC11A,protein_coding
ENSG00000176973,FAM89B,protein_coding
ENSG00000160460,SPTBN4,protein_coding
ENSG00000153294,ADGRF4,protein_coding
ENSG00000286388,,lncRNA
ENSG00000250584,LINC01511,lncRNA
ENSG00000249931,GOLGA8K,protein_coding
ENSG00000160999,SH2B2,protein_coding
ENSG00000173442,EHBP1L1,protein_coding
ENSG00000248951,MTCO2P32,processed_pseudogene
ENSG00000279908,,TEC
ENSG00000142319,SLC6A3,protein_coding
ENSG00000159592,GPBP1L1,protein_coding
ENSG00000106628,POLD2,protein_coding
ENSG00000196812,ZSCAN16,protein_coding
ENSG00000136709,WDR33,protein_coding
ENSG00000226314,ZKSCAN8P1,protein_coding
ENSG00000258562,,processed_pseudogene
ENSG00000260361,,lncRNA
ENSG00000280107,,TEC
ENSG00000216901,ZNF603P,unprocessed_pseudogene
ENSG00000258527,ASB9P1,processed_pseudogene
ENSG00000218016,ZKSCAN8P2,unprocessed_pseudogene
ENSG00000176933,TOB2P1,processed_pseudogene
ENSG00000258922,,lncRNA
ENSG00000137185,ZSCAN9,protein_coding
ENSG00000274215,,lncRNA
ENSG00000272888,CHASERR,lncRNA
ENSG00000173338,KCNK7,protein_coding
ENSG00000289200,,lncRNA
ENSG00000288872,,lncRNA
ENSG00000153395,LPCAT1,protein_coding
ENSG00000284324,MIR3175,miRNA
ENSG00000289017,,lncRNA
ENSG00000182175,RGMA,protein_coding
ENSG00000080493,SLC4A4,protein_coding
ENSG00000225447,RPS15AP10,processed_pseudogene
ENSG00000234329,RPL7AP16,processed_pseudogene
ENSG00000159596,TMEM69,protein_coding
ENSG00000187626,ZKSCAN4,protein_coding
ENSG00000189134,NKAPL,protein_coding
ENSG00000219770,VN1R11P,unitary_pseudogene
ENSG00000222800,RNU2-62P,snRNA
ENSG00000272468,,lncRNA
ENSG00000288026,,lncRNA
ENSG00000124635,H2BC11,protein_coding
ENSG00000261017,,processed_pseudogene
ENSG00000196787,H2AC11,protein_coding
ENSG00000261538,,lncRNA
ENSG00000276180,H4C9,protein_coding
ENSG00000230896,,lncRNA
ENSG00000197903,H2BC12,protein_coding
ENSG00000274997,H2AC12,protein_coding
ENSG00000121270,ABCC11,protein_coding
ENSG00000265565,MIR3143,miRNA
ENSG00000174572,RPL10P2,processed_pseudogene
ENSG00000143570,SLC39A1,protein_coding
ENSG00000173327,MAP3K11,protein_coding
ENSG00000112812,PRSS16,protein_coding
ENSG00000273742,MIR6075,miRNA
ENSG00000173349,SFT2D3,protein_coding
ENSG00000251532,,lncRNA
ENSG00000254335,CDH12P1,unprocessed_pseudogene
ENSG00000201470,RNY4P7,misc_RNA
ENSG00000200390,Y_RNA,misc_RNA
ENSG00000274010,ZFP91P1,processed_pseudogene
ENSG00000172058,SERF1A,protein_coding
ENSG00000144231,POLR2D,protein_coding
ENSG00000258611,YBX2P2,transcribed_processed_pseudogene
ENSG00000140299,BNIP2,protein_coding
ENSG00000142864,SERBP1,protein_coding
ENSG00000202532,RNU6-395P,snRNA
ENSG00000244563,RPS26P19,processed_pseudogene
ENSG00000273950,Metazoa_SRP,misc_RNA
ENSG00000272667,,lncRNA
ENSG00000286873,,lncRNA
ENSG00000204399,,processed_pseudogene
ENSG00000136715,SAP130,protein_coding
ENSG00000172062,SMN1,protein_coding
ENSG00000197136,PCNX3,protein_coding
ENSG00000259661,,lncRNA
ENSG00000184508,HDDC3,protein_coding
ENSG00000105136,ZNF419,protein_coding
ENSG00000266041,MIR4690,miRNA
ENSG00000267691,SHC1P2,processed_pseudogene
ENSG00000213445,SIPA1,protein_coding
ENSG00000004939,SLC4A1,protein_coding
ENSG00000155530,LRGUK,protein_coding
ENSG00000075975,MKRN2,protein_coding
ENSG00000270935,,processed_pseudogene
ENSG00000158553,POM121L2,protein_coding
ENSG00000220758,VN1R10P,unprocessed_pseudogene
ENSG00000124613,ZNF391,protein_coding
ENSG00000140553,UNC45A,protein_coding
ENSG00000271755,,lncRNA
ENSG00000237154,MCFD2P1,processed_pseudogene
ENSG00000172667,ZMAT3,protein_coding
ENSG00000198160,MIER1,protein_coding
ENSG00000096654,ZNF184,protein_coding
ENSG00000176842,IRX5,protein_coding
ENSG00000285849,,lncRNA
ENSG00000286652,,lncRNA
ENSG00000285703,,lncRNA
ENSG00000278332,,processed_pseudogene
ENSG00000270666,,processed_pseudogene
ENSG00000218347,HNRNPA1P1,processed_pseudogene
ENSG00000219738,CD83P1,processed_pseudogene
ENSG00000206671,RNU6-471P,snRNA
ENSG00000137413,TAF8,protein_coding
ENSG00000132613,MTSS2,protein_coding
ENSG00000231098,,lncRNA
ENSG00000205060,SLC35B4,protein_coding
ENSG00000104783,KCNN4,protein_coding
ENSG00000200616,Y_RNA,misc_RNA
ENSG00000229102,PIK3CA-DT,lncRNA
ENSG00000121879,PIK3CA,protein_coding
ENSG00000229177,,lncRNA
ENSG00000286725,,lncRNA
ENSG00000140987,ZSCAN32,protein_coding
ENSG00000270933,,lncRNA
ENSG00000199085,MIR148A,miRNA
ENSG00000125637,PSD4,protein_coding
ENSG00000285204,,lncRNA
ENSG00000122566,HNRNPA2B1,protein_coding
ENSG00000249437,NAIP,protein_coding
ENSG00000265874,MIR4489,miRNA
ENSG00000239356,RN7SL309P,misc_RNA
ENSG00000214787,MS4A4E,protein_coding
ENSG00000213967,ZNF726,protein_coding
ENSG00000168056,LTBP3,protein_coding
ENSG00000184730,APOBR,protein_coding
ENSG00000188171,ZNF626,protein_coding
ENSG00000234174,,lncRNA
ENSG00000189223,PAX8-AS1,lncRNA
ENSG00000185864,NPIPB4,protein_coding
ENSG00000130518,IQCN,protein_coding
ENSG00000285486,,lncRNA
ENSG00000239702,RN7SL507P,misc_RNA
ENSG00000267750,RUNDC3A-AS1,lncRNA
ENSG00000221496,U3,snoRNA
ENSG00000252628,RNU6-453P,snRNA
ENSG00000108309,RUNDC3A,protein_coding
ENSG00000252106,RNY3P15,misc_RNA
ENSG00000064995,TAF11,protein_coding
ENSG00000213973,ZNF99,protein_coding
ENSG00000197808,ZNF461,protein_coding
ENSG00000258384,RCCD1-AS1,lncRNA
ENSG00000166965,RCCD1,protein_coding
ENSG00000111850,SMIM8,protein_coding
ENSG00000241553,ARPC4,protein_coding
ENSG00000149922,TBX6,protein_coding
ENSG00000136854,STXBP1,protein_coding
ENSG00000145736,GTF2H2,protein_coding
ENSG00000115286,NDUFS7,protein_coding
ENSG00000203872,C6orf163,protein_coding
ENSG00000167208,SNX20,protein_coding
ENSG00000279616,,TEC
ENSG00000272514,CFAP206,protein_coding
ENSG00000109756,RAPGEF2,protein_coding
ENSG00000013306,SLC25A39,protein_coding
ENSG00000231292,IGKV1OR2-108,IG_V_gene
ENSG00000272563,,lncRNA
ENSG00000143947,RPS27A,protein_coding
ENSG00000198901,PRC1,protein_coding
ENSG00000184471,C1QTNF8,protein_coding
ENSG00000163964,PIGX,protein_coding
ENSG00000153815,CMIP,protein_coding
ENSG00000213204,,protein_coding
ENSG00000216324,,processed_pseudogene
ENSG00000218793,,processed_pseudogene
ENSG00000218698,ST13P16,processed_pseudogene
ENSG00000164414,SLC35A1,protein_coding
ENSG00000197763,TXNRD3,protein_coding
ENSG00000225328,LINC01594,lncRNA
ENSG00000162426,SLC45A1,protein_coding
ENSG00000236877,SETD6P1,processed_pseudogene
ENSG00000227597,WASF1P1,processed_pseudogene
ENSG00000198203,SULT1C2,protein_coding
ENSG00000159720,ATP6V0D1,protein_coding
ENSG00000206715,RNU6-444P,snRNA
ENSG00000117245,KIF17,protein_coding
ENSG00000146282,RARS2,protein_coding
ENSG00000179097,HTR1F,protein_coding
ENSG00000114779,ABHD14B,protein_coding
ENSG00000284946,,protein_coding
ENSG00000170006,TMEM154,protein_coding
ENSG00000139193,CD27,protein_coding
ENSG00000258725,PRC1-AS1,lncRNA
ENSG00000200142,Y_RNA,misc_RNA
ENSG00000139200,PIANP,protein_coding
ENSG00000184056,VPS33B,protein_coding
ENSG00000250980,NSA2P6,processed_pseudogene
ENSG00000087088,BAX,protein_coding
ENSG00000288637,,protein_coding
ENSG00000251669,FAM86EP,transcribed_unprocessed_pseudogene
ENSG00000267211,,lncRNA
ENSG00000290374,FAM86EP,lncRNA
ENSG00000239732,TLR9,protein_coding
ENSG00000030582,GRN,protein_coding
ENSG00000163918,RFC4,protein_coding
ENSG00000188295,ZNF669,protein_coding
ENSG00000261701,HPR,protein_coding
ENSG00000183303,OR5P2,protein_coding
ENSG00000255191,,lncRNA
ENSG00000254605,,lncRNA
ENSG00000248844,LINC02753,lncRNA
ENSG00000254417,LINC02584,lncRNA
ENSG00000261209,SULT1C2P2,unprocessed_pseudogene
ENSG00000198155,ZNF876P,transcribed_unprocessed_pseudogene
ENSG00000202070,RNU6-1175P,snRNA
ENSG00000255143,,lncRNA
ENSG00000271070,GMCL1P2,processed_pseudogene
ENSG00000166225,FRS2,protein_coding
ENSG00000254902,ANO1-AS1,lncRNA
ENSG00000198075,SULT1C4,protein_coding
ENSG00000168040,FADD,protein_coding
ENSG00000290382,ZNF876P,lncRNA
ENSG00000250771,,transcribed_unprocessed_pseudogene
ENSG00000290441,,lncRNA
ENSG00000249646,OR7E94P,transcribed_unprocessed_pseudogene
ENSG00000103021,CCDC113,protein_coding
ENSG00000290776,,lncRNA
ENSG00000146414,SHPRH,protein_coding
ENSG00000249896,JAKMIP1-DT,transcribed_unprocessed_pseudogene
ENSG00000290803,,lncRNA
ENSG00000116750,UCHL5,protein_coding
ENSG00000254721,,lncRNA
ENSG00000255329,H2AZP4,processed_pseudogene
ENSG00000283156,,transcribed_unprocessed_pseudogene
ENSG00000221333,MIR548K,miRNA
ENSG00000254484,,lncRNA
ENSG00000284727,,transcribed_unprocessed_pseudogene
ENSG00000255539,,lncRNA
ENSG00000290888,,lncRNA
ENSG00000248848,PPBPP2,transcribed_unprocessed_pseudogene
ENSG00000260348,,lncRNA
ENSG00000204869,IGFL4,protein_coding
ENSG00000290910,PPBPP2,lncRNA
ENSG00000260679,,lncRNA
ENSG00000260404,,transcribed_unprocessed_pseudogene
ENSG00000283703,VSIG10L2,protein_coding
ENSG00000291201,,lncRNA
ENSG00000271284,SMIM12P1,processed_pseudogene
ENSG00000267922,,lncRNA
ENSG00000269729,,lncRNA
ENSG00000131620,ANO1,protein_coding
ENSG00000135945,REV1,protein_coding
ENSG00000283050,GTF2IP12,transcribed_unprocessed_pseudogene
ENSG00000268621,IGFL2-AS1,lncRNA
ENSG00000291202,,lncRNA
ENSG00000180044,C3orf80,protein_coding
ENSG00000268879,IGFL1P1,unprocessed_pseudogene
ENSG00000232382,OR5K1,protein_coding
ENSG00000157106,SMG1,protein_coding
ENSG00000268460,,lncRNA
ENSG00000144681,STAC,protein_coding
ENSG00000230847,OCLNP1,unprocessed_pseudogene
ENSG00000245958,SEPTIN7P14,transcribed_unprocessed_pseudogene
ENSG00000251634,NAIPP4,unprocessed_pseudogene
ENSG00000269637,RPL12P41,processed_pseudogene
ENSG00000269745,,lncRNA
ENSG00000253900,CDH12P4,unprocessed_pseudogene
ENSG00000291203,,lncRNA
ENSG00000188293,IGFL1,protein_coding
ENSG00000289810,,lncRNA
ENSG00000246214,RETREG1-AS1,lncRNA
ENSG00000289152,,lncRNA
ENSG00000288957,,lncRNA
ENSG00000249492,,lncRNA
ENSG00000277748,,unprocessed_pseudogene
ENSG00000269445,,lncRNA
ENSG00000182315,MBD3L3,protein_coding
ENSG00000245556,SCAMP1-AS1,lncRNA
ENSG00000280187,,TEC
ENSG00000289535,,lncRNA
ENSG00000196218,RYR1,protein_coding
ENSG00000286615,,lncRNA
ENSG00000247877,FAM174A-DT,lncRNA
ENSG00000251169,LINC01843,lncRNA
ENSG00000286193,CPLANE1-AS1,lncRNA
ENSG00000254211,LINC01485,lncRNA
ENSG00000251365,LINC02236,lncRNA
ENSG00000272086,GOLPH3-DT,lncRNA
ENSG00000272070,,lncRNA
ENSG00000287367,,lncRNA
ENSG00000251131,,lncRNA
ENSG00000161682,FAM171A2,protein_coding
ENSG00000250328,MGC32805,lncRNA
ENSG00000248664,,lncRNA
ENSG00000289497,,lncRNA
ENSG00000214432,VPS33B-DT,lncRNA
ENSG00000286638,,lncRNA
ENSG00000245275,SAP30L-AS1,lncRNA
ENSG00000278514,,lncRNA
ENSG00000258542,,transcribed_processed_pseudogene
ENSG00000275929,,unprocessed_pseudogene
ENSG00000267634,RPL7L1P5,processed_pseudogene
ENSG00000198398,TMEM207,protein_coding
ENSG00000258665,,unprocessed_pseudogene
ENSG00000287263,,lncRNA
ENSG00000005961,ITGA2B,protein_coding
ENSG00000285661,,lncRNA
ENSG00000185518,SV2B,protein_coding
ENSG00000250994,,lncRNA
ENSG00000288764,,lncRNA
ENSG00000289912,,lncRNA
ENSG00000231213,PLSCR5,protein_coding
ENSG00000249364,LINC02997,lncRNA
ENSG00000289916,,lncRNA
ENSG00000249572,TARS1-DT,lncRNA
ENSG00000289274,,lncRNA
ENSG00000281327,LINC01338,lncRNA
ENSG00000164520,RAET1E,protein_coding
ENSG00000145362,ANK2,protein_coding
ENSG00000289924,,lncRNA
ENSG00000289839,,lncRNA
ENSG00000144852,NR1I2,protein_coding
ENSG00000249669,CARMN,lncRNA
ENSG00000110203,FOLR3,protein_coding
ENSG00000111404,RERGL,protein_coding
ENSG00000285883,,lncRNA
ENSG00000289066,,lncRNA
ENSG00000197627,UBE2Q2P12,unprocessed_pseudogene
ENSG00000259551,,lncRNA
ENSG00000259302,,unprocessed_pseudogene
ENSG00000219314,,processed_pseudogene
ENSG00000259244,,lncRNA
ENSG00000112186,CAP2,protein_coding
ENSG00000275120,,lncRNA
ENSG00000176371,ZSCAN2,protein_coding
ENSG00000240589,RN7SL258P,misc_RNA
ENSG00000176547,OR4C3,protein_coding
ENSG00000160613,PCSK7,protein_coding
ENSG00000275066,SYNRG,protein_coding
ENSG00000273306,,lncRNA
ENSG00000230393,,lncRNA
ENSG00000173262,SLC2A14,protein_coding
ENSG00000232084,LINC01104,lncRNA
ENSG00000286058,,lncRNA
ENSG00000231240,KLF2P1,processed_pseudogene
ENSG00000248313,CYP4F27P,unprocessed_pseudogene
ENSG00000196604,POTEF,protein_coding
ENSG00000286753,,lncRNA
ENSG00000288095,,lncRNA
ENSG00000249743,,lncRNA
ENSG00000228471,,processed_pseudogene
ENSG00000224087,POTEF-AS1,lncRNA
ENSG00000252223,RNU6-1049P,snRNA
ENSG00000234398,,unprocessed_pseudogene
ENSG00000177483,RBM44,protein_coding
ENSG00000113889,KNG1,protein_coding
ENSG00000272525,BTF3-DT,lncRNA
ENSG00000215068,ANXA2R-AS1,lncRNA
ENSG00000256278,,lncRNA
ENSG00000276278,,lncRNA
ENSG00000254779,EGLN1P1,transcribed_processed_pseudogene
ENSG00000177082,WDR73,protein_coding
ENSG00000289196,,lncRNA
ENSG00000248884,,lncRNA
ENSG00000234325,MRPS10P2,processed_pseudogene
ENSG00000250056,LINC01018,lncRNA
ENSG00000235947,EGOT,lncRNA
ENSG00000173559,NABP1,protein_coding
ENSG00000275981,,misc_RNA
ENSG00000010319,SEMA3G,protein_coding
ENSG00000114854,TNNC1,protein_coding
ENSG00000235169,SMIM1,protein_coding
ENSG00000010322,NISCH,protein_coding
ENSG00000116514,RNF19B,protein_coding
ENSG00000110367,DDX6,protein_coding
ENSG00000289493,,lncRNA
ENSG00000250992,,lncRNA
ENSG00000253736,,lncRNA
ENSG00000287709,,lncRNA
ENSG00000250072,SH3TC2-DT,lncRNA
ENSG00000289260,,lncRNA
ENSG00000249335,,lncRNA
ENSG00000184612,RPL7P26,processed_pseudogene
ENSG00000218359,SUMO2P13,processed_pseudogene
ENSG00000167522,ANKRD11,protein_coding
ENSG00000137414,FAM8A1,protein_coding
ENSG00000227908,IL6ST-DT,lncRNA
ENSG00000162419,GMEB1,protein_coding
ENSG00000245526,LINC00461,lncRNA
ENSG00000206881,RNU6-190P,snRNA
ENSG00000112137,PHACTR1,protein_coding
ENSG00000277578,Metazoa_SRP,misc_RNA
ENSG00000197696,NMB,protein_coding
ENSG00000274845,,misc_RNA
ENSG00000288582,,lncRNA
ENSG00000225884,,lncRNA
ENSG00000259654,,lncRNA
ENSG00000168497,CAVIN2,protein_coding
ENSG00000154222,CC2D1B,protein_coding
ENSG00000259275,,lncRNA
ENSG00000165923,AGBL2,protein_coding
ENSG00000114841,DNAH1,protein_coding
ENSG00000288726,,lncRNA
ENSG00000213946,DNAJB1P1,processed_pseudogene
ENSG00000287250,,lncRNA
ENSG00000251209,LINC00923,lncRNA
ENSG00000286244,,lncRNA
ENSG00000271536,,processed_pseudogene
ENSG00000163017,ACTG2,protein_coding
ENSG00000112559,MDFI,protein_coding
ENSG00000197362,ZNF786,protein_coding
ENSG00000288727,,lncRNA
ENSG00000126882,FAM78A,protein_coding
ENSG00000259134,LINC00924,lncRNA
ENSG00000204947,ZNF425,protein_coding
ENSG00000097007,ABL1,protein_coding
ENSG00000289277,,lncRNA
ENSG00000289896,,lncRNA
ENSG00000259343,TMC3-AS1,lncRNA
ENSG00000204248,COL11A2,protein_coding
ENSG00000240877,RN7SL521P,misc_RNA
ENSG00000155660,PDIA4,protein_coding
ENSG00000178722,C5orf64,lncRNA
ENSG00000224420,ADM5,protein_coding
ENSG00000095139,ARCN1,protein_coding
ENSG00000289028,,lncRNA
ENSG00000275395,FCGBP,protein_coding
ENSG00000256802,,lncRNA
ENSG00000255571,MIR9-3HG,lncRNA
ENSG00000289760,,protein_coding
ENSG00000280828,,unprocessed_pseudogene
ENSG00000076108,BAZ2A,protein_coding
ENSG00000235481,UBE2R2-AS1,lncRNA
ENSG00000242588,,lncRNA
ENSG00000288949,,lncRNA
ENSG00000240853,RN7SL328P,misc_RNA
ENSG00000231018,EIF4A1P3,processed_pseudogene
ENSG00000212395,,snoRNA
ENSG00000173406,DAB1,protein_coding
ENSG00000236687,,lncRNA
ENSG00000229817,,processed_pseudogene
ENSG00000106952,TNFSF8,protein_coding
ENSG00000224469,,processed_pseudogene
ENSG00000114956,DGUOK,protein_coding
ENSG00000161681,SHANK1,protein_coding
ENSG00000105894,PTN,protein_coding
ENSG00000288737,,lncRNA
ENSG00000250786,SNHG18,lncRNA
ENSG00000236461,,lncRNA
ENSG00000289056,,lncRNA
ENSG00000234692,,lncRNA
ENSG00000286656,,lncRNA
ENSG00000231185,SPRY4-AS1,lncRNA
ENSG00000041982,TNC,protein_coding
ENSG00000105851,PIK3CG,protein_coding
ENSG00000248309,MEF2C-AS1,lncRNA
ENSG00000076201,PTPN23,protein_coding
ENSG00000149196,HIKESHI,protein_coding
ENSG00000197147,LRRC8B,protein_coding
ENSG00000189195,BTBD8,protein_coding
ENSG00000201876,RNA5SP97,rRNA_pseudogene
ENSG00000235499,,lncRNA
ENSG00000187605,TET3,protein_coding
ENSG00000277688,,lncRNA
ENSG00000278053,DDX52,protein_coding
ENSG00000201990,Y_RNA,misc_RNA
ENSG00000181733,OR2Z1,protein_coding
ENSG00000106305,AIMP2,protein_coding
ENSG00000170923,OR7G2,protein_coding
ENSG00000176695,OR4F17,protein_coding
ENSG00000167992,VWCE,protein_coding
ENSG00000204866,IGFL2,protein_coding
ENSG00000288978,,lncRNA
ENSG00000198380,GFPT1,protein_coding
ENSG00000058673,ZC3H11A,protein_coding
ENSG00000276925,,processed_pseudogene
ENSG00000289970,,lncRNA
ENSG00000163832,ELP6,protein_coding
ENSG00000237187,NR2F1-AS1,lncRNA
ENSG00000187135,VSTM2B,protein_coding
ENSG00000207217,SNORA80D,snoRNA
ENSG00000157999,ANKRD61,protein_coding
ENSG00000141854,MISP3,protein_coding
ENSG00000001626,CFTR,protein_coding
ENSG00000139211,AMIGO2,protein_coding
ENSG00000170948,MBD3L1,protein_coding
ENSG00000198178,CLEC4C,protein_coding
ENSG00000105737,GRIK5,protein_coding
ENSG00000274620,MIR378J,miRNA
ENSG00000277501,,lncRNA
ENSG00000274244,,lncRNA
ENSG00000275410,HNF1B,protein_coding
ENSG00000257017,HP,protein_coding
ENSG00000137497,NUMA1,protein_coding
ENSG00000271161,BOLA2P2,transcribed_processed_pseudogene
ENSG00000244732,RN7SL870P,misc_RNA
ENSG00000114646,CSPG5,protein_coding
ENSG00000164393,ADGRF2,transcribed_unitary_pseudogene
ENSG00000252711,RN7SKP116,misc_RNA
ENSG00000200340,RNU1-105P,snRNA
ENSG00000204290,BTNL2,protein_coding
ENSG00000248441,LETR1,lncRNA
ENSG00000203877,RIPPLY2,protein_coding
ENSG00000139220,PPFIA2,protein_coding
ENSG00000172673,THEMIS,protein_coding
ENSG00000275173,,lncRNA
ENSG00000277341,RNU6-489P,snRNA
ENSG00000277488,5S_rRNA,rRNA
ENSG00000238516,Y_RNA,misc_RNA
ENSG00000264138,,unprocessed_pseudogene
ENSG00000132591,ERAL1,protein_coding
ENSG00000135999,EPC2,protein_coding
ENSG00000214773,,lncRNA
ENSG00000050393,MCUR1,protein_coding
ENSG00000235695,HIGD2AP2,processed_pseudogene
ENSG00000239716,,lncRNA
ENSG00000072071,ADGRL1,protein_coding
ENSG00000241723,,processed_pseudogene
ENSG00000277143,,processed_pseudogene
ENSG00000243314,,processed_pseudogene
ENSG00000243150,MLF1-DT,lncRNA
ENSG00000243025,MTAPP1,processed_pseudogene
ENSG00000243165,,processed_pseudogene
ENSG00000174891,RSRC1,protein_coding
ENSG00000261423,TMEM202-AS1,lncRNA
ENSG00000112419,PHACTR2,protein_coding
ENSG00000248079,DPH6-DT,lncRNA
ENSG00000259203,,lncRNA
ENSG00000258785,LINC01580,lncRNA
ENSG00000260288,,lncRNA
ENSG00000222126,RNU2-9P,snRNA
ENSG00000168280,KIF5C,protein_coding
ENSG00000250007,GJD2-DT,lncRNA
ENSG00000284565,MIR451A,miRNA
ENSG00000283364,MIR451B,miRNA
ENSG00000283819,MIR144,miRNA
ENSG00000284085,MIR4732,miRNA
ENSG00000264304,,lncRNA
ENSG00000266642,,lncRNA
ENSG00000259675,,lncRNA
ENSG00000167536,DHRS13,protein_coding
ENSG00000259234,ANKRD34C-AS1,lncRNA
ENSG00000266794,RN7SL7P,misc_RNA
ENSG00000205413,SAMD9,protein_coding
ENSG00000131864,USP29,protein_coding
ENSG00000188175,HEPACAM2,protein_coding
ENSG00000132017,DCAF15,protein_coding
ENSG00000290538,,lncRNA
ENSG00000184906,,transcribed_unprocessed_pseudogene
ENSG00000290546,,lncRNA
ENSG00000247809,NR2F2-AS1,lncRNA
ENSG00000237238,BMS1P10,transcribed_unprocessed_pseudogene
ENSG00000290549,,lncRNA
ENSG00000131236,CAP1,protein_coding
ENSG00000228430,,transcribed_unprocessed_pseudogene
ENSG00000290551,,lncRNA
ENSG00000269526,ERVV-1,protein_coding
ENSG00000077009,NMRK2,protein_coding
ENSG00000109118,PHF12,protein_coding
ENSG00000278970,HEIH,lncRNA
ENSG00000177738,ANXA2R-OT1,lncRNA
ENSG00000289289,,lncRNA
ENSG00000289948,,lncRNA
ENSG00000245750,DRAIC,lncRNA
ENSG00000228522,,transcribed_unprocessed_pseudogene
ENSG00000290559,,lncRNA
ENSG00000248455,LINC02217,lncRNA
ENSG00000179766,ATP8B5P,transcribed_unprocessed_pseudogene
ENSG00000173572,NLRP13,protein_coding
ENSG00000177409,SAMD9L,protein_coding
ENSG00000113971,NPHP3,protein_coding
ENSG00000204536,CCHCR1,protein_coding
ENSG00000248898,PELO-AS1,lncRNA
ENSG00000290567,ATP8B5P,lncRNA
ENSG00000271918,,lncRNA
ENSG00000280780,JAKMIP2-AS1,lncRNA
ENSG00000182566,CLEC4G,protein_coding
ENSG00000247516,MIR4458HG,lncRNA
ENSG00000271522,,lncRNA
ENSG00000229858,,processed_pseudogene
ENSG00000240680,H4P1,processed_pseudogene
ENSG00000232716,,processed_pseudogene
ENSG00000162009,SSTR5,protein_coding
ENSG00000289458,,lncRNA
ENSG00000248925,PDCD6-DT,lncRNA
ENSG00000287718,,lncRNA
ENSG00000253965,,lncRNA
ENSG00000261282,SOD1P2,processed_pseudogene
ENSG00000182021,,transcribed_unprocessed_pseudogene
ENSG00000261238,,lncRNA
ENSG00000288758,,lncRNA
ENSG00000280344,,TEC
ENSG00000290573,,lncRNA
ENSG00000236882,LINC01554,lncRNA
